genre,artist_name,track_name,popularity,danceability,energy,tempo,valence,categoria_popularidade
Alternative,Trevor Daniel,Falling,68,0.784,0.43,127.087,0.236,Muito Popular
Alternative,Nirvana,Lithium,65,0.68,0.65,123.238,0.486,Muito Popular
Alternative,Collective Soul,Shine,65,0.54,0.423,150.135,0.353,Muito Popular
Alternative,Empire of the Sun,Walking On A Dream,71,0.871,0.701,126.975,0.716,Muito Popular
Alternative,Five Finger Death Punch,Wrong Side of Heaven,64,0.483,0.926,150.016,0.53,Popular
Alternative,Hinder,Lips Of An Angel,68,0.476,0.769,129.051,0.287,Muito Popular
Alternative,X Ambassadors,Renegades,71,0.526,0.862,90.052,0.528,Muito Popular
Alternative,Alien Ant Farm,Smooth Criminal,70,0.647,0.964,126.942,0.875,Muito Popular
Alternative,Puddle Of Mudd,She Hates Me,66,0.58,0.748,109.781,0.584,Muito Popular
Alternative,The Temper Trap,Sweet Disposition,62,0.531,0.821,129.139,0.34,Popular
Alternative,Alice In Chains,Rooster,65,0.269,0.551,144.408,0.202,Muito Popular
Alternative,Foo Fighters,Learn to Fly,71,0.465,0.919,135.997,0.537,Muito Popular
Alternative,Jhene Aiko,While We're Young,67,0.454,0.791,127.638,0.791,Muito Popular
Alternative,Slipknot,Before I Forget,71,0.291,0.974,134.724,0.348,Muito Popular
Alternative,Oliver Tree,All That,63,0.734,0.574,134.866,0.366,Popular
Alternative,Young the Giant,Superposition,68,0.593,0.697,170.0,0.428,Muito Popular
Alternative,Avenged Sevenfold,Nightmare,68,0.554,0.949,129.984,0.233,Muito Popular
Alternative,Bush,Glycerine,63,0.437,0.337,114.239,0.0784,Popular
Alternative,Joji,R.I.P. (feat. Trippie Redd),65,0.716,0.515,99.284,0.383,Muito Popular
Alternative,Three Days Grace,I Hate Everything About You,70,0.498,0.83,89.342,0.453,Muito Popular
Alternative,Kiana Ledé,EX,70,0.763,0.537,73.51,0.426,Muito Popular
Alternative,Five Finger Death Punch,Jekyll and Hyde,63,0.543,0.965,155.019,0.715,Popular
Alternative,Kid Rock,Picture (feat. Sheryl Crow),64,0.692,0.496,97.945,0.376,Popular
Alternative,311,Amber,65,0.659,0.727,166.163,0.748,Muito Popular
Alternative,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",67,0.702,0.659,79.64,0.843,Muito Popular
Alternative,Summer Walker,Session 32,65,0.574,0.123,115.431,0.117,Muito Popular
Alternative,The 1975,TOOTIMETOOTIMETOOTIME,69,0.667,0.798,114.981,0.485,Muito Popular
Alternative,The Wallflowers,One Headlight,69,0.701,0.564,107.533,0.723,Muito Popular
Alternative,Harvey Danger,Flagpole Sitta,60,0.351,0.899,145.015,0.508,Popular
Alternative,Saving Abel,Addicted,64,0.512,0.865,138.017,0.529,Popular
Alternative,Freddie Gibbs,Palmolive (feat. Pusha T & Killer Mike),64,0.33,0.603,168.456,0.812,Popular
Alternative,The Goo Goo Dolls,Slide,68,0.395,0.843,112.423,0.481,Muito Popular
Alternative,Linkin Park,One Step Closer,70,0.492,0.969,95.136,0.538,Muito Popular
Alternative,Still Woozy,Cooks,64,0.363,0.579,78.032,0.719,Popular
Alternative,System Of A Down,B.Y.O.B.,71,0.556,0.981,101.423,0.716,Muito Popular
Alternative,Disturbed,Stricken,68,0.404,0.969,173.878,0.29,Muito Popular
Alternative,Weezer,Buddy Holly,68,0.553,0.913,121.159,0.829,Muito Popular
Alternative,Joji,Demons,65,0.464,0.378,164.486,0.037,Muito Popular
Alternative,Still Woozy,Lucy,64,0.649,0.535,84.466,0.843,Popular
Alternative,Frank Ocean,Nikes,68,0.543,0.394,137.811,0.118,Muito Popular
Alternative,DaniLeigh,Lil Bebe (feat. Lil Baby) - Remix,67,0.856,0.485,136.005,0.0929,Muito Popular
Alternative,Young the Giant,Cough Syrup,67,0.534,0.721,128.978,0.225,Muito Popular
Alternative,Foo Fighters,Best of You,71,0.366,0.94,130.198,0.369,Muito Popular
Alternative,The Verve,Bitter Sweet Symphony,75,0.356,0.917,171.176,0.518,Muito Popular
Alternative,Cautious Clay,Cold War,65,0.654,0.47,77.083,0.462,Muito Popular
Alternative,Shoffy,Cool Again,71,0.774,0.45,90.055,0.648,Muito Popular
Alternative,James Blake,Mile High (feat. Travis Scott & Metro Boomin),67,0.754,0.37,114.941,0.228,Muito Popular
Alternative,Lifehouse,Hanging By A Moment,63,0.531,0.855,124.578,0.424,Popular
Alternative,Sum 41,Fat Lip,70,0.574,0.911,98.075,0.573,Muito Popular
Alternative,Linkin Park,Bleed It Out,70,0.529,0.967,140.127,0.596,Muito Popular
Alternative,AFI,Miss Murder,67,0.309,0.875,143.526,0.725,Muito Popular
Alternative,Slipknot,The Devil In I,68,0.398,0.939,92.027,0.235,Muito Popular
Alternative,Shinedown,Second Chance,64,0.46,0.796,100.011,0.182,Popular
Alternative,Crossfade,Cold,64,0.451,0.815,147.974,0.618,Popular
Alternative,Modest Mouse,Float On,69,0.649,0.888,100.975,0.553,Muito Popular
Alternative,Third Eye Blind,Jumper - 1998 Edit,65,0.599,0.543,91.105,0.624,Muito Popular
Alternative,Joji,COME THRU,63,0.66,0.596,77.026,0.0757,Popular
Alternative,Franz Ferdinand,Take Me Out,71,0.278,0.676,104.545,0.494,Muito Popular
Alternative,Pearl Jam,Jeremy,70,0.285,0.846,108.808,0.287,Muito Popular
Alternative,Frank Ocean,Novacane,67,0.764,0.509,93.505,0.383,Muito Popular
Alternative,Doja Cat,Tia Tamera (feat. Rico Nasty),65,0.814,0.675,119.867,0.407,Muito Popular
Alternative,My Darkest Days,Porn Star Dancing,63,0.474,0.923,160.035,0.347,Popular
Alternative,3 Doors Down,When I'm Gone,66,0.496,0.765,74.072,0.337,Muito Popular
Alternative,Five Finger Death Punch,Gone Away,62,0.501,0.779,106.024,0.231,Popular
Alternative,Staind,It's Been Awhile,62,0.509,0.774,116.529,0.0824,Popular
Alternative,Foo Fighters,All My Life,69,0.58,0.604,167.784,0.645,Muito Popular
Alternative,Shinedown,45,63,0.446,0.657,152.132,0.215,Popular
Alternative,The Strokes,Last Nite,65,0.624,0.899,104.055,0.797,Muito Popular
Alternative,Godsmack,I Stand Alone,64,0.213,0.93,169.221,0.386,Popular
Alternative,Saliva,Click Click Boom,66,0.609,0.935,95.957,0.498,Muito Popular
Alternative,Three Days Grace,Riot,66,0.185,0.948,196.578,0.316,Muito Popular
Alternative,System Of A Down,Aerials,70,0.364,0.922,79.342,0.227,Muito Popular
Alternative,Audioslave,Show Me How to Live,68,0.433,0.854,89.4,0.368,Muito Popular
Alternative,Beck,Loser,66,0.66,0.627,85.44,0.789,Muito Popular
Alternative,Linkin Park,Crawling,70,0.58,0.702,105.076,0.299,Muito Popular
Alternative,Weezer,Beverly Hills,66,0.693,0.823,87.904,0.741,Muito Popular
Alternative,Drowning Pool,Bodies,69,0.656,0.932,130.936,0.544,Muito Popular
Alternative,Live,Lightning Crashes,62,0.398,0.432,93.705,0.457,Popular
Alternative,Spin Doctors,Two Princes,69,0.543,0.912,103.731,0.836,Muito Popular
Alternative,Five Finger Death Punch,Blue on Black,62,0.452,0.882,156.277,0.398,Popular
Alternative,Gorillaz,DARE,69,0.76,0.891,120.265,0.966,Muito Popular
Alternative,The Score,Unstoppable,67,0.469,0.845,77.99,0.564,Muito Popular
Alternative,6LACK,Seasons (feat. Khalid),67,0.605,0.335,141.839,0.455,Muito Popular
Alternative,Incubus,Pardon Me,63,0.579,0.812,152.002,0.278,Popular
Alternative,The Presidents Of The United States Of America,Lump,65,0.499,0.873,142.726,0.864,Muito Popular
Alternative,Skillet,Awake and Alive,65,0.434,0.939,159.932,0.569,Muito Popular
Alternative,The Black Keys,Howlin' For You,65,0.705,0.735,132.627,0.448,Muito Popular
Alternative,Slipknot,All Out Life,70,0.499,0.97,106.558,0.0506,Muito Popular
Alternative,Theory of a Deadman,Bad Girlfriend,63,0.504,0.957,135.013,0.676,Popular
Alternative,Soundgarden,Spoonman,66,0.274,0.906,185.959,0.783,Muito Popular
Alternative,Shinedown,Sound of Madness,64,0.328,0.939,185.971,0.329,Popular
Alternative,The Smashing Pumpkins,Cherub Rock - Remastered 2011,61,0.382,0.867,87.309,0.453,Popular
Alternative,Oliver Tree,Fuck,62,0.826,0.486,129.979,0.105,Popular
Alternative,Creed,Higher,65,0.459,0.83,155.826,0.431,Muito Popular
Alternative,Shinedown,DEVIL,65,0.354,0.942,119.992,0.242,Muito Popular
Alternative,Jhene Aiko,The Worst,66,0.524,0.417,93.59,0.109,Muito Popular
Alternative,Shinedown,Cut The Cord,64,0.447,0.966,178.105,0.533,Popular
Alternative,The Offspring,The Kids Aren't Alright,73,0.529,0.943,99.604,0.788,Muito Popular
Alternative,Sum 41,In Too Deep,71,0.577,0.838,116.048,0.802,Muito Popular
Alternative,grandson,Apologize,64,0.535,0.836,85.005,0.443,Popular
Alternative,UMI,Remember Me,65,0.84,0.344,111.994,0.526,Muito Popular
Alternative,Three Days Grace,Never Too Late,66,0.433,0.778,149.864,0.217,Muito Popular
Alternative,Queens of the Stone Age,No One Knows,63,0.507,0.588,170.889,0.637,Popular
Alternative,Korn,Freak On a Leash,69,0.353,0.898,103.293,0.525,Muito Popular
Alternative,Disturbed,Indestructible,67,0.429,0.966,179.956,0.525,Muito Popular
Alternative,Creed,With Arms Wide Open,61,0.41,0.539,138.852,0.141,Popular
Alternative,Masego,Navajo,66,0.686,0.592,89.013,0.364,Muito Popular
Alternative,Frank Ocean,Super Rich Kids,64,0.592,0.423,60.014,0.607,Popular
Alternative,Shinedown,State Of My Head,63,0.486,0.94,79.727,0.42,Popular
Alternative,Candlebox,Far Behind,63,0.552,0.645,89.518,0.588,Popular
Alternative,Finger Eleven,Paralyzer,65,0.645,0.941,106.015,0.881,Muito Popular
Alternative,Phoenix,1901,63,0.591,0.831,144.084,0.705,Popular
Alternative,MercyMe,I Can Only Imagine,61,0.407,0.612,159.527,0.133,Popular
Alternative,Oliver Tree,All I Got,61,0.667,0.509,104.993,0.289,Popular
Alternative,Yeek,Only in the West,60,0.954,0.535,116.954,0.614,Popular
Alternative,Seether,Remedy,65,0.546,0.959,127.831,0.416,Muito Popular
Alternative,The 1975,Chocolate,62,0.591,0.94,100.043,0.676,Popular
Alternative,Avenged Sevenfold,Bat Country,65,0.541,0.968,125.04,0.505,Muito Popular
Alternative,Toadies,Possum Kingdom,59,0.653,0.708,100.698,0.891,Popular
Alternative,for KING & COUNTRY,God Only Knows,64,0.597,0.417,143.839,0.263,Popular
Alternative,The Smashing Pumpkins,Today - Remastered,60,0.456,0.826,82.539,0.415,Popular
Alternative,Red Hot Chili Peppers,Dark Necessities,70,0.7,0.742,91.959,0.197,Muito Popular
Alternative,Linkin Park,Papercut,69,0.524,0.939,150.184,0.661,Muito Popular
Alternative,Shinedown,MONSTERS,63,0.487,0.9,149.959,0.377,Popular
Alternative,Tierra Whack,Pretty Ugly,62,0.941,0.656,109.908,0.382,Popular
Alternative,dvsn,Think About Me,63,0.547,0.294,105.027,0.11,Popular
Alternative,Red Hot Chili Peppers,Give It Away,70,0.666,0.936,91.577,0.776,Muito Popular
Alternative,Joji,XNXX,63,0.388,0.52,84.851,0.196,Popular
Alternative,Foo Fighters,My Hero,66,0.374,0.927,154.047,0.301,Muito Popular
Alternative,6LACK,Ex Calling,67,0.773,0.564,155.976,0.0588,Muito Popular
Alternative,Starset,My Demons,61,0.274,0.652,173.009,0.1,Popular
Alternative,Sabrina Claudio,Belong to You (feat. 6LACK),65,0.605,0.553,152.076,0.62,Muito Popular
Alternative,Saba,Photosynthesis,65,0.777,0.662,111.13,0.634,Muito Popular
Alternative,Pearl Jam,Black,71,0.36,0.684,77.15,0.2,Muito Popular
Alternative,6LACK,First Fuck,61,0.391,0.322,83.947,0.45,Popular
Alternative,Ari Lennox,BMO,64,0.72,0.647,157.877,0.809,Popular
Alternative,Slipknot,Psychosocial,68,0.576,0.989,135.093,0.352,Muito Popular
Alternative,Avenged Sevenfold,Shepherd of Fire,64,0.576,0.906,127.935,0.211,Popular
Alternative,Chevelle,Send the Pain Below,61,0.468,0.851,92.079,0.293,Popular
Alternative,Still Woozy,Lava,62,0.623,0.615,169.137,0.672,Popular
Alternative,The 1975,The Sound,61,0.643,0.945,120.723,0.526,Popular
Alternative,Jhene Aiko,Never Call Me,60,0.484,0.309,99.424,0.13,Popular
Alternative,The Strokes,Someday,65,0.538,0.52,106.031,0.678,Muito Popular
Alternative,Oliver Tree,Movement,61,0.774,0.659,99.018,0.467,Popular
Alternative,Berhana,Grey Luh,64,0.543,0.298,125.523,0.254,Popular
Alternative,Teyana Taylor,Gonna Love Me,67,0.514,0.506,88.044,0.312,Muito Popular
Alternative,Ari Lennox,Up Late,64,0.7,0.399,79.551,0.348,Popular
Alternative,Peter Bjorn and John,Young Folks,61,0.701,0.815,138.142,0.67,Popular
Alternative,MGMT,Time to Pretend,68,0.438,0.94,100.99,0.421,Muito Popular
Alternative,Joji,I'LL SEE YOU IN 40,61,0.411,0.377,139.881,0.0321,Popular
Alternative,Nirvana,The Man Who Sold The World,70,0.485,0.738,114.713,0.484,Muito Popular
Alternative,Frank Ocean,Lost,63,0.907,0.596,123.045,0.492,Popular
Alternative,Dominic Fike,She Wants My Money,63,0.704,0.478,128.789,0.42,Popular
Alternative,Two Door Cinema Club,Undercover Martyn,63,0.442,0.872,159.867,0.568,Popular
Alternative,Nickelback,Burn It to the Ground,66,0.617,0.922,132.059,0.6,Muito Popular
Alternative,Bush,Machinehead,60,0.143,0.919,172.668,0.201,Popular
Alternative,Skillet,The Resistance,64,0.483,0.941,156.033,0.503,Popular
Alternative,The Strokes,Reptilia,68,0.486,0.666,157.992,0.741,Muito Popular
Alternative,Francis and the Lights,May I Have This Dance (Remix) [feat. Chance the Rapper],60,0.784,0.435,90.033,0.865,Popular
Alternative,The 1975,Sincerity Is Scary,68,0.656,0.521,91.031,0.476,Muito Popular
Alternative,Alice In Chains,Nutshell,64,0.384,0.562,136.094,0.159,Popular
Alternative,Everclear,Father Of Mine,60,0.568,0.94,97.096,0.738,Popular
Alternative,Janelle Monáe,Make Me Feel,67,0.859,0.413,115.035,0.697,Muito Popular
Alternative,Joji,I Don't Wanna Waste My Time,63,0.287,0.234,74.454,0.121,Popular
Alternative,Frank Ocean,Biking,65,0.673,0.463,147.981,0.268,Muito Popular
Alternative,GoldLink,Days Like This (feat. Khalid),67,0.805,0.496,159.917,0.299,Muito Popular
Alternative,Violent Femmes,Blister In The Sun,66,0.701,0.261,97.042,0.89,Muito Popular
Alternative,Linkin Park,BURN IT DOWN,69,0.585,0.972,110.006,0.585,Muito Popular
Alternative,Incubus,Wish You Were Here,62,0.246,0.768,169.873,0.35,Popular
Alternative,Bag Raiders,Shooting Stars,69,0.634,0.711,124.962,0.451,Muito Popular
Alternative,Pantera,Walk,69,0.43,0.704,118.242,0.703,Muito Popular
Alternative,Third Eye Blind,How's It Going to Be,64,0.562,0.593,80.289,0.574,Popular
Alternative,GoldLink,"U Say (feat. Tyler, The Creator & Jay Prince)",66,0.694,0.665,115.068,0.378,Muito Popular
Alternative,The Black Keys,Walk Across The Water,68,0.418,0.583,79.594,0.327,Muito Popular
Alternative,Oliver Tree,Enemy,60,0.725,0.504,140.023,0.0723,Popular
Alternative,Rage Against The Machine,Guerrilla Radio,66,0.599,0.957,103.68,0.489,Muito Popular
Alternative,The Goo Goo Dolls,Name,65,0.464,0.701,73.97,0.407,Muito Popular
Alternative,Nirvana,In Bloom - Nevermind Version,61,0.496,0.878,79.029,0.548,Popular
Alternative,The Presidents Of The United States Of America,Peaches,63,0.417,0.849,94.267,0.594,Popular
Alternative,The Neighbourhood,Afraid,65,0.464,0.701,83.996,0.356,Muito Popular
Alternative,Kali Uchis,Just A Stranger (feat. Steve Lacy),63,0.745,0.672,108.031,0.641,Popular
Alternative,Jhene Aiko,Never Call Me (feat. YG) - Remix,64,0.595,0.419,120.14,0.33,Popular
Alternative,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),62,0.595,0.667,121.949,0.272,Popular
Alternative,The Raconteurs,"Steady, As She Goes",67,0.524,0.578,123.669,0.537,Muito Popular
Alternative,Three Days Grace,Pain,64,0.416,0.741,160.515,0.286,Popular
Alternative,STRFKR,Rawnald Gregory Erickson the Second,59,0.9,0.538,95.508,0.713,Popular
Alternative,Soundgarden,Fell On Black Days,63,0.573,0.75,101.049,0.544,Popular
Alternative,6LACK,Switch,67,0.664,0.664,176.678,0.19,Muito Popular
Alternative,Seether,Broken,66,0.448,0.61,123.762,0.214,Muito Popular
Alternative,Shinedown,GET UP,62,0.552,0.935,74.954,0.38,Popular
Alternative,Souls Of Mischief,93 'Til Infinity,67,0.59,0.672,206.247,0.688,Muito Popular
Alternative,10 Years,Wasteland,60,0.391,0.801,146.729,0.341,Popular
Alternative,Omar Apollo,Ugotme,63,0.782,0.494,65.832,0.401,Popular
Alternative,Kid Rock,Cowboy,60,0.608,0.897,166.652,0.868,Popular
Alternative,Thousand Foot Krutch,Courtesy Call,64,0.532,0.633,164.13,0.448,Popular
Alternative,P.O.D.,Youth of the Nation,67,0.563,0.86,97.867,0.517,Muito Popular
Alternative,Kid Rock,Bawitdaba,61,0.551,0.939,90.592,0.367,Popular
Alternative,Five Finger Death Punch,Wash It All Away,60,0.485,0.987,123.576,0.272,Popular
Alternative,Joji,worldstar money (interlude),60,0.577,0.387,146.565,0.459,Popular
Alternative,Sick Puppies,You're Going Down,61,0.488,0.842,90.003,0.41,Popular
Alternative,KONGOS,Come with Me Now,67,0.654,0.726,103.987,0.728,Muito Popular
Alternative,Nickelback,Far Away,66,0.518,0.797,132.915,0.293,Muito Popular
Alternative,Five Finger Death Punch,Sham Pain,60,0.555,0.95,96.508,0.385,Popular
Alternative,MARINA,How to Be a Heartbreaker,62,0.69,0.897,140.05,0.849,Popular
Alternative,Creed,One Last Breath,65,0.386,0.677,126.602,0.195,Muito Popular
Alternative,Staind,So Far Away,63,0.407,0.896,138.697,0.156,Popular
Alternative,The Smashing Pumpkins,Disarm - Remastered,59,0.527,0.418,129.516,0.218,Popular
Alternative,La Roux,Bulletproof,61,0.686,0.898,122.985,0.696,Popular
Alternative,The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",65,0.287,0.67,148.928,0.222,Muito Popular
Alternative,Halestorm,I Miss the Misery,60,0.469,0.969,164.042,0.476,Popular
Alternative,Red Hot Chili Peppers,By the Way,71,0.451,0.97,122.444,0.198,Muito Popular
Alternative,Stone Sour,Through Glass,68,0.545,0.753,105.754,0.434,Muito Popular
Alternative,Barns Courtney,"""99""",62,0.552,0.804,95.98,0.714,Popular
Alternative,A Perfect Circle,Judith,63,0.365,0.894,82.305,0.31,Popular
Alternative,Phoenix,Lisztomania,61,0.486,0.784,195.154,0.315,Popular
Alternative,Xavier Omär,Blind Man,62,0.89,0.523,111.031,0.345,Popular
Alternative,Foo Fighters,Monkey Wrench,65,0.399,0.953,174.216,0.555,Muito Popular
Alternative,Deftones,Change (In the House of Flies) - In The House Of Flies LP Version,63,0.269,0.853,141.581,0.179,Popular
Alternative,Frank Ocean,Provider,64,0.654,0.325,139.886,0.39,Popular
Alternative,Volbeat,A Warrior's Call,60,0.374,0.903,109.118,0.429,Popular
Alternative,Alina Baraz,Fantasy,62,0.68,0.747,113.933,0.331,Popular
Alternative,Motörhead,Ace of Spades,71,0.317,0.981,140.079,0.234,Muito Popular
Alternative,Volbeat,Still Counting,68,0.309,0.919,103.891,0.322,Muito Popular
Alternative,Creed,My Sacrifice,66,0.32,0.88,146.349,0.257,Muito Popular
Alternative,Ween,Ocean Man,64,0.72,0.912,122.782,0.973,Popular
Alternative,Frank Ocean,Skyline To,60,0.423,0.294,129.146,0.401,Popular
Alternative,Tonic,If You Could Only See,63,0.443,0.94,95.196,0.521,Popular
Alternative,Beastie Boys,Sabotage,66,0.324,0.938,168.131,0.543,Muito Popular
Alternative,Tayla Parx,Runaway (feat. Khalid),60,0.626,0.527,151.657,0.227,Popular
Alternative,Summer Walker,CPR,64,0.693,0.369,140.148,0.141,Popular
Alternative,Tierra Whack,Only Child,61,0.826,0.365,85.244,0.802,Popular
Alternative,The Black Keys,Lonely Boy,69,0.356,0.872,166.3,0.607,Muito Popular
Alternative,Seven Mary Three,Cumbersome,58,0.543,0.79,80.923,0.339,Popular
Alternative,Third Eye Blind,Never Let You Go - 2008 Version,61,0.728,0.94,113.76,0.967,Popular
Alternative,Theory of a Deadman,Angel,64,0.443,0.844,76.001,0.452,Popular
Alternative,KALEO,All The Pretty Girls,64,0.466,0.496,74.747,0.352,Popular
Alternative,6LACK,Luving U,64,0.723,0.471,121.962,0.135,Popular
Alternative,Nickelback,If Today Was Your Last Day,65,0.485,0.911,89.956,0.568,Muito Popular
Alternative,Bryce Fox,Horns,65,0.49,0.753,156.241,0.325,Muito Popular
Alternative,Crazy Town,Butterfly,67,0.736,0.811,103.502,0.609,Muito Popular
Alternative,Beastie Boys,Intergalactic - Remastered,66,0.734,0.864,105.933,0.47,Muito Popular
Alternative,Chris Tomlin,Good Good Father,63,0.429,0.587,145.003,0.164,Popular
Alternative,Skillet,Comatose,62,0.359,0.955,170.033,0.446,Popular
Alternative,Bad Wolves,Remember When,60,0.433,0.973,171.955,0.298,Popular
Alternative,Daveed Diggs,What'd I Miss,60,0.539,0.577,177.786,0.319,Popular
Alternative,GoldLink,Herside Story,65,0.885,0.595,148.034,0.754,Muito Popular
Alternative,Linkin Park,Heavy (feat. Kiiara),67,0.59,0.671,149.982,0.438,Muito Popular
Alternative,grandson,Despicable,63,0.576,0.782,87.971,0.367,Popular
Alternative,Counting Crows,Accidentally In Love,60,0.554,0.923,137.939,0.808,Popular
Alternative,Evanescence,Going Under,65,0.367,0.86,175.021,0.461,Muito Popular
Alternative,Blood Orange,Dark & Handsome,65,0.584,0.389,79.976,0.288,Muito Popular
Alternative,Radiohead,Karma Police,71,0.36,0.505,74.807,0.317,Muito Popular
Alternative,Leven Kali,Do U Wrong (feat. Syd),62,0.729,0.458,78.995,0.317,Popular
Alternative,Volbeat,The Devil's Bleeding Crown,61,0.32,0.909,109.649,0.21,Popular
Alternative,The Offspring,Self Esteem,68,0.458,0.912,104.526,0.611,Muito Popular
Alternative,Gorillaz,Humility (feat. George Benson),64,0.632,0.807,160.174,0.784,Popular
Alternative,We Are Messengers,Maybe It's Ok,59,0.509,0.712,138.005,0.489,Popular
Alternative,Flyleaf,All Around Me,58,0.473,0.871,146.975,0.47,Popular
Alternative,The White Stripes,Fell In Love With A Girl,59,0.178,0.981,88.21,0.369,Popular
Alternative,Weezer,Africa,64,0.534,0.784,92.147,0.6,Popular
Alternative,Passion Pit,Take a Walk,65,0.566,0.755,101.006,0.445,Muito Popular
Alternative,Breaking Benjamin,Angels Fall,63,0.4,0.886,195.958,0.406,Popular
Alternative,Frank Ocean,Good Guy,60,0.513,0.131,105.808,0.814,Popular
Alternative,Florence + The Machine,Shake It Out,61,0.519,0.808,107.505,0.251,Popular
Alternative,Omar Apollo,Unbothered,61,0.641,0.487,108.933,0.322,Popular
Alternative,Jakob Ogawa,All Your Love,61,0.568,0.587,174.682,0.491,Popular
Alternative,Good Charlotte,Lifestyles of the Rich & Famous,66,0.62,0.93,106.22,0.609,Muito Popular
Alternative,Pearl Jam,Last Kiss,67,0.622,0.692,112.053,0.774,Muito Popular
Alternative,dvsn,Miss Me?,65,0.822,0.521,76.013,0.22,Muito Popular
Alternative,System Of A Down,Lonely Day,68,0.47,0.796,113.108,0.215,Muito Popular
Alternative,Smash Mouth,I'm A Believer - Radio Edit,60,0.562,0.967,82.388,0.869,Popular
Alternative,Lucky Daye,Roll Some Mo,63,0.397,0.507,74.737,0.363,Popular
Alternative,Buckcherry,Crazy Bitch,62,0.661,0.978,98.019,0.592,Popular
